Date,Open,High,Low,Close,Volume
2023-05-31 04:00:00+00:00,418.28,419.22,416.22,417.85,111771940.0
2023-06-01 04:00:00+00:00,418.09,422.92,416.79,421.82,88865018.0
2023-06-02 04:00:00+00:00,424.5,428.74,423.95,427.92,91426171.0
2023-06-05 04:00:00+00:00,428.28,429.67,426.37,427.1,70216018.0
2023-06-06 04:00:00+00:00,426.67,428.5772,425.99,428.03,64022176.0
2023-06-07 04:00:00+00:00,428.44,429.62,426.11,426.55,85372762.0
2023-06-08 04:00:00+00:00,426.62,429.6,425.82,429.13,61952842.0
2023-06-09 04:00:00+00:00,429.96,431.99,428.87,429.9,85647169.0
2023-06-12 04:00:00+00:00,430.92,433.88,430.17,433.8,76256703.0
2023-06-13 04:00:00+00:00,435.32,437.33,434.63,436.66,95898626.0
2023-06-14 04:00:00+00:00,437.01,439.0612,433.59,437.18,100608099.0
2023-06-15 04:00:00+00:00,436.33,443.9,436.23,442.6,110301303.0
2023-06-16 04:00:00+00:00,443.02,443.6078,438.97,439.46,114164649.0
2023-06-20 04:00:00+00:00,437.45,438.37,435.03,437.18,76160359.0
2023-06-21 04:00:00+00:00,436.16,436.99,434.33,434.94,76982252.0
2023-06-22 04:00:00+00:00,433.95,436.62,433.6,436.51,70637175.0
2023-06-23 04:00:00+00:00,432.93,435.06,432.47,433.21,92075438.0
2023-06-26 04:00:00+00:00,432.62,434.61,431.19,431.44,72823560.0
2023-06-27 04:00:00+00:00,432.35,436.81,431.88,436.17,72813700.0
2023-06-28 04:00:00+00:00,435.05,437.44,434.41,436.39,75635976.0
2023-06-29 04:00:00+00:00,435.96,438.28,435.54,438.11,67882305.0
2023-06-30 04:00:00+00:00,441.44,444.3,441.11,443.28,102201286.0
2023-07-03 04:00:00+00:00,442.92,444.08,442.63,443.79,32501144.0
2023-07-05 04:00:00+00:00,441.91,443.889,441.9,443.13,58418434.0
2023-07-06 04:00:00+00:00,439.42,440.1,437.06,439.66,80658303.0
2023-07-07 04:00:00+00:00,438.63,442.64,438.3,438.55,86134179.0
2023-07-10 04:00:00+00:00,438.18,439.84,437.585,439.66,62443502.0
2023-07-11 04:00:00+00:00,440.45,442.97,439.44,442.46,64463753.0
2023-07-12 04:00:00+00:00,446.39,447.4799,444.91,446.02,91924527.0
2023-07-13 04:00:00+00:00,447.9,450.38,447.45,449.56,72425242.0
2023-07-14 04:00:00+00:00,450.475,451.36,448.49,449.28,69815823.0
2023-07-17 04:00:00+00:00,449.13,451.93,449.08,450.84,52680223.0
2023-07-18 04:00:00+00:00,450.5,454.86,450.0484,454.19,80744449.0
2023-07-19 04:00:00+00:00,455.01,456.43,454.1119,455.2,65891689.0
2023-07-20 04:00:00+00:00,454.17,455.1,451.44,452.18,70591643.0
2023-07-21 04:00:00+00:00,453.96,454.165,452.17,452.18,71275619.0
2023-07-24 04:00:00+00:00,453.37,455.04,452.298,454.2,54023384.0
2023-07-25 04:00:00+00:00,453.92,456.735,453.87,455.44,55191240.0
2023-07-26 04:00:00+00:00,454.47,456.99,453.38,455.51,71052885.0
2023-07-27 04:00:00+00:00,459.02,459.44,451.55,452.49,92194375.0
2023-07-28 04:00:00+00:00,455.88,457.78,452.4918,456.92,80011791.0
2023-07-31 04:00:00+00:00,457.41,458.16,456.045,457.79,62040450.0
2023-08-01 04:00:00+00:00,456.27,457.25,455.49,456.48,55502201.0
2023-08-02 04:00:00+00:00,453.25,453.52,449.3499,450.13,93933371.0
2023-08-03 04:00:00+00:00,448.04,450.79,447.37,448.84,64928592.0
2023-08-04 04:00:00+00:00,450.72,452.895,446.27,446.81,101621488.0
2023-08-07 04:00:00+00:00,448.71,450.865,447.99,450.71,58357466.0
2023-08-08 04:00:00+00:00,448.08,450.6952,445.2705,448.75,71361326.0
2023-08-09 04:00:00+00:00,449.03,449.1999,444.96,445.75,78789577.0
2023-08-10 04:00:00+00:00,448.19,451.7,444.7,445.91,93005596.0
2023-08-11 04:00:00+00:00,443.97,446.7007,443.345,445.65,68690903.0
2023-08-14 04:00:00+00:00,444.7,448.11,444.38,448.11,47867443.0
2023-08-15 04:00:00+00:00,446.27,446.64,442.3,442.89,75707535.0
2023-08-16 04:00:00+00:00,442.46,444.18,439.53,439.64,80107206.0
2023-08-17 04:00:00+00:00,441.16,441.43,435.75,436.29,95711317.0
2023-08-18 04:00:00+00:00,433.37,437.57,433.01,436.5,98851962.0
2023-08-21 04:00:00+00:00,437.55,440.11,435.32,439.34,68718959.0
2023-08-22 04:00:00+00:00,441.18,441.18,437.57,438.15,65062863.0
2023-08-23 04:00:00+00:00,439.25,443.67,439.1,443.03,68441023.0
2023-08-24 04:00:00+00:00,444.69,445.22,436.855,436.89,88517274.0
2023-08-25 04:00:00+00:00,438.68,441.3,435.0,439.97,102325105.0
2023-08-28 04:00:00+00:00,442.24,443.4,439.9728,442.76,61595395.0
2023-08-29 04:00:00+00:00,442.65,449.45,442.46,449.16,83081918.0
2023-08-30 04:00:00+00:00,449.51,451.67,448.78,451.01,69053913.0
2023-08-31 04:00:00+00:00,451.65,452.83,450.16,450.35,66084565.0
2023-09-01 04:00:00+00:00,453.17,453.67,449.68,451.19,58944100.0
2023-09-05 04:00:00+00:00,450.73,451.06,449.17,449.24,55166212.0
2023-09-06 04:00:00+00:00,448.4,448.51,443.81,446.22,70758514.0
2023-09-07 04:00:00+00:00,443.11,445.55,442.75,444.85,70355427.0
2023-09-08 04:00:00+00:00,444.9,447.11,444.53,445.52,62068439.0
2023-09-11 04:00:00+00:00,448.24,448.77,446.4699,448.45,60180120.0
2023-09-12 04:00:00+00:00,446.95,448.53,445.39,445.99,67565424.0
2023-09-13 04:00:00+00:00,446.22,447.71,445.0793,446.51,60199274.0
2023-09-14 04:00:00+00:00,449.07,451.08,447.715,450.36,83430816.0
2023-09-15 04:00:00+00:00,447.14,447.48,442.92,443.37,111907859.0
2023-09-18 04:00:00+00:00,443.05,444.97,442.56,443.63,55752214.0
2023-09-19 04:00:00+00:00,442.68,443.29,439.94,442.71,66514650.0
2023-09-20 04:00:00+00:00,444.01,444.435,438.43,438.64,82562603.0
2023-09-21 04:00:00+00:00,435.7,435.97,431.23,431.39,104095828.0
2023-09-22 04:00:00+00:00,432.45,434.1,429.99,430.42,100829685.0
2023-09-25 04:00:00+00:00,429.17,432.27,428.72,432.23,70874824.0
2023-09-26 04:00:00+00:00,429.09,429.82,425.02,425.88,96172890.0
2023-09-27 04:00:00+00:00,427.09,427.67,422.29,426.05,104707452.0
2023-09-28 04:00:00+00:00,425.48,430.2499,424.87,428.52,92258310.0
2023-09-29 04:00:00+00:00,431.67,431.85,425.91,427.48,115111320.0
2023-10-02 04:00:00+00:00,426.62,428.6,424.46,427.31,83798601.0
2023-10-03 04:00:00+00:00,425.06,427.3729,420.18,421.59,103760609.0
2023-10-04 04:00:00+00:00,422.07,425.4299,420.56,424.66,87452970.0
2023-10-05 04:00:00+00:00,424.36,425.37,421.1701,424.5,70142746.0
2023-10-06 04:00:00+00:00,421.97,431.125,420.6,429.54,113273311.0
2023-10-09 04:00:00+00:00,427.58,432.88,427.0101,432.29,80374364.0
2023-10-10 04:00:00+00:00,432.94,437.22,432.53,434.54,78607270.0
2023-10-11 04:00:00+00:00,435.64,436.58,433.18,436.32,62451738.0
2023-10-12 04:00:00+00:00,436.95,437.335,431.23,433.66,81154231.0
2023-10-13 04:00:00+00:00,435.21,436.45,429.88,431.5,95201134.0
2023-10-16 04:00:00+00:00,433.82,437.14,433.57,436.04,75433196.0
2023-10-17 04:00:00+00:00,432.81,438.14,432.45,436.02,75324710.0
2023-10-18 04:00:00+00:00,434.19,435.18,429.09,430.21,93559799.0
2023-10-19 04:00:00+00:00,430.95,432.82,425.725,426.43,121322959.0
2023-10-20 04:00:00+00:00,425.98,426.54,421.08,421.19,123919876.0
2023-10-23 04:00:00+00:00,419.61,424.45,417.8,420.46,92035097.0
2023-10-24 04:00:00+00:00,422.65,424.82,420.74,423.63,78564241.0
2023-10-25 04:00:00+00:00,421.89,421.92,417.015,417.55,94223200.0
2023-10-26 04:00:00+00:00,416.45,417.325,411.6,412.55,115156763.0
2023-10-27 04:00:00+00:00,414.19,414.6,409.21,410.68,107367673.0
2023-10-30 04:00:00+00:00,413.56,416.68,412.22,415.59,86562677.0
2023-10-31 04:00:00+00:00,416.18,418.53,414.21,418.2,79665152.0
2023-11-01 04:00:00+00:00,419.2,423.5,418.6499,422.66,98068117.0
2023-11-02 04:00:00+00:00,426.58,430.915,426.56,430.76,94938911.0
2023-11-03 04:00:00+00:00,433.14,436.29,433.01,434.69,100167777.0
2023-11-06 05:00:00+00:00,435.47,436.1498,433.68,435.69,67831662.0
2023-11-07 05:00:00+00:00,435.69,437.585,434.51,436.93,64256116.0
2023-11-08 05:00:00+00:00,437.55,438.09,434.87,437.25,61746029.0
2023-11-09 05:00:00+00:00,438.43,438.47,433.4,433.84,83174419.0
2023-11-10 05:00:00+00:00,435.98,440.93,433.8335,440.61,89558056.0
2023-11-13 05:00:00+00:00,439.23,441.33,438.42,440.19,52236070.0
2023-11-14 05:00:00+00:00,446.32,450.06,446.09,448.73,97176937.0
2023-11-15 05:00:00+00:00,450.11,451.38,448.8,449.68,77327573.0
2023-11-16 05:00:00+00:00,449.22,450.56,448.12,450.23,66665799.0
2023-11-17 05:00:00+00:00,450.24,451.42,449.29,450.79,83193904.0
2023-11-20 05:00:00+00:00,450.53,455.125,450.52,454.26,70055635.0
2023-11-21 05:00:00+00:00,453.1842,454.131,451.9599,453.27,49244640.0
2023-11-22 05:00:00+00:00,454.98,456.38,453.8895,455.02,59446575.0
2023-11-24 05:00:00+00:00,455.07,455.5,454.73,455.3,29737377.0
2023-11-27 05:00:00+00:00,454.65,455.4901,454.0799,454.48,50505987.0
2023-11-28 05:00:00+00:00,454.08,456.27,453.5,454.93,62115013.0
2023-11-29 05:00:00+00:00,457.15,458.32,454.2,454.61,63145994.0
2023-11-30 05:00:00+00:00,455.48,456.76,453.34,456.4,79752702.0
2023-12-01 05:00:00+00:00,455.77,459.65,455.16,459.1,89183402.0
2023-12-04 05:00:00+00:00,455.6,459.1206,454.34,456.69,72431488.0
2023-12-05 05:00:00+00:00,455.26,457.59,454.87,456.6,69793569.0
2023-12-06 05:00:00+00:00,458.81,458.84,454.31,454.76,69124885.0
2023-12-07 05:00:00+00:00,456.91,458.9,456.29,458.23,67002346.0
2023-12-08 05:00:00+00:00,457.46,460.745,457.21,460.2,83194404.0
2023-12-11 05:00:00+00:00,459.69,462.17,459.47,461.99,65803711.0
2023-12-12 05:00:00+00:00,461.63,464.2,460.6,464.1,68329617.0
2023-12-13 05:00:00+00:00,464.49,470.7599,464.12,470.5,93277960.0
2023-12-14 05:00:00+00:00,472.5,473.73,469.25,472.01,119028953.0
2023-12-15 05:00:00+00:00,469.49,470.7,467.4263,469.33,141554383.0
2023-12-18 05:00:00+00:00,470.98,472.98,469.8929,471.97,70375385.0
2023-12-19 05:00:00+00:00,472.53,474.92,472.45,474.84,55762005.0
2023-12-20 05:00:00+00:00,473.96,475.895,467.82,468.26,102920959.0
2023-12-21 05:00:00+00:00,471.33,472.975,468.84,472.7,86679796.0
2023-12-22 05:00:00+00:00,473.86,475.38,471.7,473.65,67160419.0
2023-12-26 05:00:00+00:00,474.07,476.58,473.99,475.65,55386952.0
2023-12-27 05:00:00+00:00,475.44,476.66,474.89,476.51,68000811.0
2023-12-28 05:00:00+00:00,476.88,477.55,476.26,476.69,77158117.0
2023-12-29 05:00:00+00:00,476.49,477.03,473.3,475.31,122288349.0
2024-01-02 05:00:00+00:00,472.16,473.67,470.49,472.65,123007793.0
2024-01-03 05:00:00+00:00,470.43,471.19,468.17,468.79,103595966.0
2024-01-04 05:00:00+00:00,468.3,470.96,467.05,467.28,84232169.0
2024-01-05 05:00:00+00:00,467.49,470.44,466.43,467.92,86118913.0
2024-01-08 05:00:00+00:00,468.43,474.75,468.3,474.6,74879074.0
2024-01-09 05:00:00+00:00,471.87,474.93,471.35,473.88,65931439.0
2024-01-10 05:00:00+00:00,474.16,477.4481,473.87,476.56,67310640.0
2024-01-11 05:00:00+00:00,477.59,478.12,472.26,476.35,77940823.0
2024-01-12 05:00:00+00:00,477.84,478.6,475.23,476.68,58026520.0
2024-01-16 05:00:00+00:00,475.26,476.6098,473.06,474.93,85015070.0
2024-01-17 05:00:00+00:00,471.82,472.79,469.87,472.29,68843871.0
2024-01-18 05:00:00+00:00,474.01,477.06,472.42,476.49,91856348.0
2024-01-19 05:00:00+00:00,477.65,482.72,476.5374,482.43,110834483.0
2024-01-22 05:00:00+00:00,484.01,485.22,482.78,483.45,76044931.0
2024-01-23 05:00:00+00:00,484.01,485.105,482.89,484.86,49945297.0
2024-01-24 05:00:00+00:00,487.81,488.77,484.8819,485.39,81765039.0
2024-01-25 05:00:00+00:00,487.575,488.305,485.39,488.03,72524989.0
2024-01-26 05:00:00+00:00,487.59,489.12,486.54,487.41,76641609.0
2024-01-29 05:00:00+00:00,487.73,491.415,487.17,491.27,61322751.0
2024-01-30 05:00:00+00:00,490.56,491.62,490.11,490.89,58618386.0
2024-01-31 05:00:00+00:00,488.62,489.0813,482.86,482.88,126011062.0
2024-02-01 05:00:00+00:00,484.63,489.23,483.8,489.2,91891637.0
2024-02-02 05:00:00+00:00,489.65,496.05,489.3,494.35,99228192.0
2024-02-05 05:00:00+00:00,493.695,494.3778,490.23,492.55,75685102.0
2024-02-06 05:00:00+00:00,493.52,494.32,492.05,493.98,55918602.0
2024-02-07 05:00:00+00:00,496.29,498.53,495.36,498.1,70556506.0
2024-02-08 05:00:00+00:00,498.1,498.71,497.26,498.32,52343636.0
2024-02-09 05:00:00+00:00,498.84,501.65,498.49,501.2,63979375.0
2024-02-12 05:00:00+00:00,501.17,503.5,500.24,500.98,56502283.0
2024-02-13 05:00:00+00:00,494.53,497.09,490.715,494.08,113099199.0
2024-02-14 05:00:00+00:00,496.79,499.07,494.4,498.57,68387827.0
2024-02-15 05:00:00+00:00,499.29,502.2,498.795,502.01,61682960.0
2024-02-16 05:00:00+00:00,501.7,502.87,498.75,499.51,75532928.0
2024-02-20 05:00:00+00:00,497.72,498.41,494.45,496.76,71736740.0
2024-02-21 05:00:00+00:00,495.42,497.37,493.56,497.21,59603771.0
2024-02-22 05:00:00+00:00,504.01,508.49,503.02,507.5,76402535.0
2024-02-23 05:00:00+00:00,509.27,510.13,507.1,507.85,61321818.0
2024-02-26 05:00:00+00:00,508.3,508.75,505.86,505.99,50386738.0
2024-02-27 05:00:00+00:00,506.7,507.16,504.75,506.93,48831828.0
2024-02-28 05:00:00+00:00,505.33,506.855,504.96,506.26,56506634.0
2024-02-29 05:00:00+00:00,508.07,509.74,505.35,508.08,83924795.0
2024-03-01 05:00:00+00:00,508.98,513.29,508.56,512.85,76844844.0
2024-03-04 05:00:00+00:00,512.03,514.2,512.0,512.3,49799257.0
2024-03-05 05:00:00+00:00,510.24,510.7,504.91,507.18,73320623.0
2024-03-06 05:00:00+00:00,510.55,512.069,508.42,509.75,68392367.0
2024-03-07 05:00:00+00:00,513.14,515.89,509.8053,514.81,58652085.0
2024-03-08 05:00:00+00:00,515.46,518.2201,511.13,511.72,86532535.0
2024-03-11 04:00:00+00:00,510.48,511.88,508.5,511.28,62557183.0
2024-03-12 04:00:00+00:00,513.45,517.38,510.86,516.78,73694439.0
2024-03-13 04:00:00+00:00,517.11,517.29,514.49,515.97,55104088.0
2024-03-14 04:00:00+00:00,516.97,517.125,511.82,514.95,110171820.0
2024-03-15 04:00:00+00:00,510.21,511.7,508.122,509.83,107646297.0
2024-03-18 04:00:00+00:00,514.0,515.48,512.44,512.86,88893331.0
2024-03-19 04:00:00+00:00,512.15,515.995,511.12,515.71,60755263.0
2024-03-20 04:00:00+00:00,515.77,520.62,515.08,520.48,69594574.0
2024-03-21 04:00:00+00:00,523.39,524.11,521.91,522.2,60256112.0
2024-03-22 04:00:00+00:00,522.11,522.605,520.97,521.21,79070842.0
2024-03-25 04:00:00+00:00,519.8,520.95,519.61,519.77,48512108.0
2024-03-26 04:00:00+00:00,521.23,521.58,518.4,518.81,65463744.0
2024-03-27 04:00:00+00:00,521.71,523.21,519.485,523.17,82999777.0
2024-03-28 04:00:00+00:00,523.21,524.61,522.78,523.07,96294886.0
2024-04-01 04:00:00+00:00,523.83,524.38,520.97,522.16,62477540.0
2024-04-02 04:00:00+00:00,518.24,518.98,516.48,518.84,74230308.0
2024-04-03 04:00:00+00:00,517.72,520.95,517.665,519.41,59155759.0
2024-04-04 04:00:00+00:00,523.52,523.8674,512.755,513.07,96908074.0
2024-04-05 04:00:00+00:00,514.46,520.44,514.01,518.43,74546483.0
2024-04-08 04:00:00+00:00,519.15,520.18,517.89,518.72,48401702.0
2024-04-09 04:00:00+00:00,520.5,520.75,514.35,519.32,68124385.0
2024-04-10 04:00:00+00:00,513.48,516.16,512.09,514.12,82652806.0
2024-04-11 04:00:00+00:00,515.68,519.48,512.08,518.0,70099007.0
2024-04-12 04:00:00+00:00,514.37,515.815,509.08,510.85,92486785.0
2024-04-15 04:00:00+00:00,515.13,515.3,503.58,504.45,92101447.0
2024-04-16 04:00:00+00:00,504.94,506.5,502.21,503.53,73484020.0
2024-04-17 04:00:00+00:00,506.05,506.22,499.12,500.55,75910305.0
2024-04-18 04:00:00+00:00,501.98,504.13,498.56,499.52,74548085.0
2024-04-19 04:00:00+00:00,499.44,500.455,493.86,495.16,102212587.0
2024-04-22 04:00:00+00:00,497.83,502.38,495.43,499.72,67962998.0
2024-04-23 04:00:00+00:00,501.78,506.09,499.5328,505.65,64633620.0
2024-04-24 04:00:00+00:00,506.56,507.37,503.13,505.41,55928076.0
2024-04-25 04:00:00+00:00,499.18,504.27,497.49,503.49,69122368.0
2024-04-26 04:00:00+00:00,506.35,509.88,505.7,508.26,64306118.0
2024-04-29 04:00:00+00:00,510.09,510.75,507.25,510.06,46415449.0
2024-04-30 04:00:00+00:00,508.56,509.56,501.98,501.98,77483566.0
2024-05-01 04:00:00+00:00,501.38,508.19,499.865,500.35,80242839.0
2024-05-02 04:00:00+00:00,504.15,505.89,499.55,505.03,62685179.0
2024-05-03 04:00:00+00:00,511.16,512.55,508.56,511.29,72838709.0
2024-05-06 04:00:00+00:00,513.75,516.61,513.3,516.57,47264703.0
2024-05-07 04:00:00+00:00,517.56,518.57,516.45,517.14,52561299.0
2024-05-08 04:00:00+00:00,515.26,517.74,515.14,517.19,42047214.0
2024-05-09 04:00:00+00:00,517.38,520.2074,516.705,520.17,43643668.0
2024-05-10 04:00:00+00:00,521.81,522.635,519.59,520.84,52233171.0
2024-05-13 04:00:00+00:00,522.56,522.67,519.74,520.91,36716361.0
2024-05-14 04:00:00+00:00,521.11,523.83,520.56,523.3,57535867.0
2024-05-15 04:00:00+00:00,525.83,530.08,525.18,529.78,59504897.0
2024-05-16 04:00:00+00:00,529.88,531.5218,528.54,528.69,50244827.0
2024-05-17 04:00:00+00:00,528.81,529.52,527.32,529.45,59187585.0
2024-05-20 04:00:00+00:00,529.57,531.5601,529.17,530.06,37764206.0
2024-05-21 04:00:00+00:00,529.28,531.52,529.07,531.36,33437001.0
2024-05-22 04:00:00+00:00,530.65,531.38,527.6,529.83,48389968.0
2024-05-23 04:00:00+00:00,532.96,533.07,524.72,525.96,57211197.0
2024-05-24 04:00:00+00:00,527.85,530.27,526.881,529.44,41331076.0
2024-05-28 04:00:00+00:00,530.27,530.51,527.11,529.81,36269602.0
2024-05-29 04:00:00+00:00,525.68,527.31,525.37,526.1,45190323.0
2024-05-30 04:00:00+00:00,524.52,525.2,521.33,522.61,46468510.0
2024-05-31 04:00:00+00:00,523.59,527.5,518.36,527.37,90785855.0
2024-06-03 04:00:00+00:00,529.02,529.31,522.6,527.8,46835702.0
2024-06-04 04:00:00+00:00,526.46,529.15,524.96,528.39,34632661.0
2024-06-05 04:00:00+00:00,530.77,534.69,528.7254,534.67,47610365.0
2024-06-06 04:00:00+00:00,534.98,535.42,532.68,534.66,30808530.0
2024-06-07 04:00:00+00:00,533.66,536.89,532.535,534.01,43224525.0
2024-06-10 04:00:00+00:00,533.18,535.99,532.57,535.66,35729252.0
2024-06-11 04:00:00+00:00,534.07,537.01,532.05,536.95,36383411.0
2024-06-12 04:00:00+00:00,541.63,544.12,540.3,541.36,63251305.0
2024-06-13 04:00:00+00:00,543.15,543.325,539.59,542.45,44760949.0
2024-06-14 04:00:00+00:00,540.88,542.81,539.85,542.78,40089895.0
2024-06-17 04:00:00+00:00,542.08,548.53,541.6072,547.1,55839457.0
2024-06-18 04:00:00+00:00,547.16,548.62,546.73,548.49,41376417.0
2024-06-20 04:00:00+00:00,549.44,550.12,545.18,547.0,70328226.0
2024-06-21 04:00:00+00:00,544.4,545.65,543.02,544.51,64513859.0
2024-06-24 04:00:00+00:00,544.33,546.95,542.62,542.74,45528654.0
2024-06-25 04:00:00+00:00,543.99,545.2,542.44,544.83,38273346.0
2024-06-26 04:00:00+00:00,543.69,546.24,543.03,545.51,38550637.0
2024-06-27 04:00:00+00:00,545.37,546.96,544.61,546.37,35041480.0
2024-06-28 04:00:00+00:00,547.16,550.28,542.95,544.22,75925045.0
2024-07-01 04:00:00+00:00,545.63,545.88,542.52,545.34,40297810.0
2024-07-02 04:00:00+00:00,543.7,549.01,543.65,549.01,40434792.0
2024-07-03 04:00:00+00:00,548.69,551.83,548.65,551.46,32789911.0
2024-07-05 04:00:00+00:00,551.77,555.05,551.12,554.64,41488389.0
2024-07-08 04:00:00+00:00,555.44,556.2501,554.19,555.28,36110451.0
2024-07-09 04:00:00+00:00,556.26,557.18,555.52,555.82,27314125.0
2024-07-10 04:00:00+00:00,557.07,561.67,556.77,561.32,38701220.0
2024-07-11 04:00:00+00:00,561.44,562.33,555.83,556.48,53054184.0
2024-07-12 04:00:00+00:00,557.63,563.67,557.15,559.99,53084405.0
2024-07-15 04:00:00+00:00,562.03,564.8371,559.63,561.53,40584293.0
2024-07-16 04:00:00+00:00,562.865,565.16,562.1,564.86,36475260.0
2024-07-17 04:00:00+00:00,558.8,560.51,556.61,556.94,57118956.0
2024-07-18 04:00:00+00:00,558.51,559.52,550.43,552.66,56270392.0
2024-07-19 04:00:00+00:00,552.42,554.08,547.91,548.99,65509081.0
2024-07-22 04:00:00+00:00,553.0,555.27,551.02,554.65,43346720.0
2024-07-23 04:00:00+00:00,554.54,556.735,553.275,553.78,34439561.0
2024-07-24 04:00:00+00:00,548.86,549.17,540.29,541.23,74515266.0
2024-07-25 04:00:00+00:00,541.35,547.455,537.45,538.41,61158288.0
2024-07-26 04:00:00+00:00,542.28,547.19,541.49,544.44,53763788.0
2024-07-29 04:00:00+00:00,546.02,547.05,542.72,544.76,39515824.0
2024-07-30 04:00:00+00:00,546.26,547.34,538.515,542.0,46853632.0
2024-07-31 04:00:00+00:00,548.98,553.5,547.5799,550.81,65663388.0
2024-08-01 04:00:00+00:00,552.57,554.8688,539.43,543.01,76428732.0
2024-08-02 04:00:00+00:00,535.75,536.99,528.6,532.9,82789070.0
2024-08-05 04:00:00+00:00,511.64,523.58,510.27,517.38,146267391.0
2024-08-06 04:00:00+00:00,519.22,529.75,517.87,522.15,84826312.0
2024-08-07 04:00:00+00:00,528.47,531.59,518.0519,518.66,70698340.0
2024-08-08 04:00:00+00:00,523.91,531.29,521.84,530.65,63276589.0
2024-08-09 04:00:00+00:00,529.81,534.51,528.56,532.99,45619558.0
2024-08-12 04:00:00+00:00,534.21,535.73,530.95,533.27,42542069.0
2024-08-13 04:00:00+00:00,536.53,542.28,536.28,542.04,52333073.0
2024-08-14 04:00:00+00:00,542.85,544.96,540.12,543.75,42446929.0
2024-08-15 04:00:00+00:00,549.5,553.36,548.88,553.07,60846812.0
2024-08-16 04:00:00+00:00,551.42,555.02,551.26,554.31,44430728.0
2024-08-19 04:00:00+00:00,554.73,559.61,553.86,559.61,39121793.0
2024-08-20 04:00:00+00:00,559.15,560.84,557.325,558.7,33732264.0
2024-08-21 04:00:00+00:00,559.77,562.11,554.73,560.62,41514600.0
2024-08-22 04:00:00+00:00,562.56,563.18,554.98,556.22,56121456.0
2024-08-23 04:00:00+00:00,559.53,563.09,557.29,562.13,50639393.0
2024-08-26 04:00:00+00:00,563.18,563.91,559.05,560.79,35788609.0
2024-08-27 04:00:00+00:00,559.49,562.06,558.32,561.56,32693898.0
2024-08-28 04:00:00+00:00,561.21,561.65,555.04,558.3,41066024.0
2024-08-29 04:00:00+00:00,560.31,563.68,557.18,558.35,38715176.0
2024-08-30 04:00:00+00:00,560.77,564.2,557.14,563.68,62700110.0
2024-09-03 04:00:00+00:00,560.47,560.81,549.51,552.08,60600113.0
2024-09-04 04:00:00+00:00,550.2,554.43,549.46,550.95,47224939.0
2024-09-05 04:00:00+00:00,550.89,553.7995,547.1,549.61,44264258.0
2024-09-06 04:00:00+00:00,549.94,551.6,539.44,540.36,68493805.0
2024-09-09 04:00:00+00:00,544.65,547.71,542.68,546.41,40445822.0
2024-09-10 04:00:00+00:00,548.36,549.15,543.38,548.79,36394579.0
2024-09-11 04:00:00+00:00,548.7,555.36,539.96,554.42,75248608.0
2024-09-12 04:00:00+00:00,555.01,559.4,552.74,559.09,51892735.0
2024-09-13 04:00:00+00:00,559.71,563.03,559.45,562.01,39310501.0
2024-09-16 04:00:00+00:00,561.74,563.11,559.9,562.84,36656122.0
2024-09-17 04:00:00+00:00,565.1,566.58,560.795,563.07,49320970.0
2024-09-18 04:00:00+00:00,563.74,568.69,560.83,561.4,59044937.0
2024-09-19 04:00:00+00:00,571.01,572.88,568.08,570.98,75315470.0
2024-09-20 04:00:00+00:00,567.84,569.31,565.17,568.25,77503110.0
2024-09-23 04:00:00+00:00,569.34,570.3325,568.1,569.67,44116922.0
2024-09-24 04:00:00+00:00,570.48,571.36,567.6,571.3,46805672.0
2024-09-25 04:00:00+00:00,571.14,571.89,568.91,570.04,38428587.0
2024-09-26 04:00:00+00:00,574.38,574.71,569.9,572.3,48336004.0
2024-09-27 04:00:00+00:00,573.39,574.22,570.42,571.47,42100928.0
2024-09-30 04:00:00+00:00,570.42,574.38,568.08,573.76,63655448.0
2024-10-01 04:00:00+00:00,573.4,574.0622,566.0,568.62,72668778.0
2024-10-02 04:00:00+00:00,567.71,569.9,565.27,568.86,38097798.0
2024-10-03 04:00:00+00:00,567.36,569.8025,565.49,567.82,40846466.0
2024-10-04 04:00:00+00:00,572.35,573.36,568.1,572.98,43005186.0
2024-10-07 04:00:00+00:00,571.3,571.9599,566.63,567.8,49964690.0
2024-10-08 04:00:00+00:00,570.42,573.78,569.5299,573.17,37398693.0
2024-10-09 04:00:00+00:00,573.16,577.71,572.55,577.14,37912244.0
2024-10-10 04:00:00+00:00,575.77,577.58,574.49,576.13,44138060.0
2024-10-11 04:00:00+00:00,576.05,580.33,575.91,579.58,42267994.0
2024-10-14 04:00:00+00:00,581.22,585.27,580.73,584.32,36217215.0
2024-10-15 04:00:00+00:00,584.59,584.9,578.545,579.78,54203636.0
2024-10-16 04:00:00+00:00,579.78,582.83,578.96,582.3,30725436.0
2024-10-17 04:00:00+00:00,585.91,586.12,582.16,582.35,34393714.0
2024-10-18 04:00:00+00:00,584.07,585.39,582.58,584.59,37416801.0
2024-10-21 04:00:00+00:00,583.85,584.85,580.6001,583.63,36439010.0
2024-10-22 04:00:00+00:00,581.05,584.5,580.38,583.32,34183835.0
2024-10-23 04:00:00+00:00,581.26,581.7086,574.415,577.99,49314574.0
2024-10-24 04:00:00+00:00,579.98,580.06,576.57,579.24,34979860.0
2024-10-25 04:00:00+00:00,581.51,584.46,578.08,579.04,47268176.0
2024-10-28 04:00:00+00:00,582.58,582.71,580.52,580.83,30174704.0
